Id_censo,Indicadores de renta media,Primera fecha: Total
2807904083,Renta bruta media por hogar,68.101
2807904083,Renta bruta media por persona,25.572
2807904083,Renta neta media por hogar,53.155
2807904083,Renta neta media por persona,19.960
2807904084,Media de la renta por unidad de consumo,30.516
2807904084,Mediana de la renta por unidad de consumo,25.550
2807904084,Renta bruta media por hogar,65.875
2807904084,Renta bruta media por persona,25.495
2807904084,Renta neta media por hogar,52.452
2807904084,Renta neta media por persona,20.300
2807904085,Media de la renta por unidad de consumo,27.324
2807904085,Mediana de la renta por unidad de consumo,25.550
2807904085,Renta bruta media por hogar,54.183
2807904085,Renta bruta media por persona,23.925
2807904085,Renta neta media por hogar,42.879
2807904085,Renta neta media por persona,18.933
2807904086,Media de la renta por unidad de consumo,28.243
2807904086,Mediana de la renta por unidad de consumo,24.850
2807904086,Renta bruta media por hogar,54.717
2807904086,Renta bruta media por persona,25.791
2807904086,Renta neta media por hogar,42.938
2807904086,Renta neta media por persona,20.239
2807904087,Media de la renta por unidad de consumo,28.245
2807904087,Mediana de la renta por unidad de consumo,25.550
2807904087,Renta bruta media por hogar,53.981
2807904087,Renta bruta media por persona,25.481
2807904087,Renta neta media por hogar,42.363
2807904087,Renta neta media por persona,19.997
2807904088,Media de la renta por unidad de consumo,30.717
2807904088,Mediana de la renta por unidad de consumo,25.550
2807904088,Renta bruta media por hogar,57.722
2807904088,Renta bruta media por persona,27.480
2807904088,Renta neta media por hogar,45.377
2807904088,Renta neta media por persona,21.602
2807904089,Media de la renta por unidad de consumo,25.531
2807904089,Mediana de la renta por unidad de consumo,21.350
2807904089,Renta bruta media por hogar,49.034
2807904089,Renta bruta media por persona,22.823
2807904089,Renta neta media por hogar,39.516
2807904089,Renta neta media por persona,18.393
2807904090,Media de la renta por unidad de consumo,27.543
2807904090,Mediana de la renta por unidad de consumo,24.850
2807904090,Renta bruta media por hogar,51.103
2807904090,Renta bruta media por persona,24.229
2807904090,Renta neta media por hogar,40.597
2807904090,Renta neta media por persona,19.248
2807904091,Media de la renta por unidad de consumo,23.217
2807904091,Mediana de la renta por unidad de consumo,20.300
2807904091,Renta bruta media por hogar,42.208
2807904091,Renta bruta media por persona,21.263
2807904091,Renta neta media por hogar,34.009
2807904091,Renta neta media por persona,17.133
2807904092,Media de la renta por unidad de consumo,28.438
2807904092,Mediana de la renta por unidad de consumo,25.550
2807904092,Renta bruta media por hogar,52.576
2807904092,Renta bruta media por persona,25.866
2807904092,Renta neta media por hogar,41.821
2807904092,Renta neta media por persona,20.575
2807904093,Media de la renta por unidad de consumo,23.524
2807904093,Mediana de la renta por unidad de consumo,19.950
2807904093,Renta bruta media por hogar,45.708
2807904093,Renta bruta media por persona,20.273
2807904093,Renta neta media por hogar,36.463
2807904093,Renta neta media por persona,16.173
2807904094,Media de la renta por unidad de consumo,32.055
2807904094,Mediana de la renta por unidad de consumo,26.950
2807904094,Renta bruta media por hogar,65.886
2807904094,Renta bruta media por persona,27.959
2807904094,Renta neta media por hogar,51.355
2807904094,Renta neta media por persona,21.793
2807904095,Media de la renta por unidad de consumo,27.263
2807904095,Mediana de la renta por unidad de consumo,24.850
2807904095,Renta bruta media por hogar,51.201
2807904095,Renta bruta media por persona,24.896
2807904095,Renta neta media por hogar,40.324
2807904095,Renta neta media por persona,19.607
2807904096,Media de la renta por unidad de consumo,35.958
2807904096,Mediana de la renta por unidad de consumo,30.450
2807904096,Renta bruta media por hogar,80.497
2807904096,Renta bruta media por persona,31.829
2807904096,Renta neta media por hogar,59.916
2807904096,Renta neta media por persona,23.691
2807904097,Media de la renta por unidad de consumo,48.551
2807904097,Mediana de la renta por unidad de consumo,31.850
2807904097,Renta bruta media por hogar,107.121
2807904097,Renta bruta media por persona,43.337
2807904097,Renta neta media por hogar,76.413
2807904097,Renta neta media por persona,30.914
2807904098,Media de la renta por unidad de consumo,43.904
2807904098,Mediana de la renta por unidad de consumo,33.250
2807904098,Renta bruta media por hogar,100.353
2807904098,Renta bruta media por persona,38.864
2807904098,Renta neta media por hogar,73.882
2807904098,Renta neta media por persona,28.612
2807904099,Media de la renta por unidad de consumo,29.588
2807904099,Mediana de la renta por unidad de consumo,24.850
2807904099,Renta bruta media por hogar,61.299
2807904099,Renta bruta media por persona,26.107
2807904099,Renta neta media por hogar,47.216
2807904099,Renta neta media por persona,20.109
2807904100,Media de la renta por unidad de consumo,37.248
2807904100,Mediana de la renta por unidad de consumo,30.450
2807904100,Renta bruta media por hogar,80.890
2807904100,Renta bruta media por persona,32.569
2807904100,Renta neta media por hogar,60.874
2807904100,Renta neta media por persona,24.510
2807904101,Media de la renta por unidad de consumo,26.556
2807904101,Mediana de la renta por unidad de consumo,19.950
2807904101,Renta bruta media por hogar,49.598
2807904101,Renta bruta media por persona,25.041
2807904101,Renta neta media por hogar,38.506
2807904101,Renta neta media por persona,19.441
2807904102,Media de la renta por unidad de consumo,28.754
2807904102,Mediana de la renta por unidad de consumo,22.050
2807904102,Renta bruta media por hogar,55.748
2807904102,Renta bruta media por persona,26.457
2807904102,Renta neta media por hogar,44.324
2807904102,Renta neta media por persona,21.035
2807904103,Media de la renta por unidad de consumo,30.602
2807904103,Mediana de la renta por unidad de consumo,24.850
2807904103,Renta bruta media por hogar,56.229
2807904103,Renta bruta media por persona,27.944
2807904103,Renta neta media por hogar,44.432
2807904103,Renta neta media por persona,22.082
2807904104,Media de la renta por unidad de consumo,30.244
2807904104,Mediana de la renta por unidad de consumo,24.850
2807904104,Renta bruta media por hogar,58.562
2807904104,Renta bruta media por persona,26.345
2807904104,Renta neta media por hogar,45.110
2807904104,Renta neta media por persona,20.293
2807904105,Media de la renta por unidad de consumo,33.875
2807904105,Mediana de la renta por unidad de consumo,27.650
2807904105,Renta bruta media por hogar,71.039
2807904105,Renta bruta media por persona,31.502
2807904105,Renta neta media por hogar,52.941
2807904105,Renta neta media por persona,23.476
2807904106,Media de la renta por unidad de consumo,28.216
2807904106,Mediana de la renta por unidad de consumo,23.450
2807904106,Renta bruta media por hogar,52.560
2807904106,Renta bruta media por persona,24.840
2807904106,Renta neta media por hogar,40.451
2807904106,Renta neta media por persona,19.117
2807904107,Media de la renta por unidad de consumo,40.470
2807904107,Mediana de la renta por unidad de consumo,33.250
2807904107,Renta bruta media por hogar,86.959
2807904107,Renta bruta media por persona,36.588
2807904107,Renta neta media por hogar,65.308
2807904107,Renta neta media por persona,27.478
2807904108,Media de la renta por unidad de consumo,31.260
2807904108,Mediana de la renta por unidad de consumo,26.950
2807904108,Renta bruta media por hogar,60.017
2807904108,Renta bruta media por persona,27.188
2807904108,Renta neta media por hogar,43.664
2807904108,Renta neta media por persona,19.780
2807904109,Media de la renta por unidad de consumo,35.448
2807904109,Mediana de la renta por unidad de consumo,27.650
2807904109,Renta bruta media por hogar,75.358
2807904109,Renta bruta media por persona,30.843
2807904109,Renta neta media por hogar,57.305
2807904109,Renta neta media por persona,23.454
2807904110,Media de la renta por unidad de consumo,37.126
2807904110,Mediana de la renta por unidad de consumo,27.650
2807904110,Renta bruta media por hogar,74.253
2807904110,Renta bruta media por persona,31.928
2807904110,Renta neta media por hogar,57.747
2807904110,Renta neta media por persona,24.831
2807904111,Media de la renta por unidad de consumo,38.933
2807904111,Mediana de la renta por unidad de consumo,29.050
2807904111,Renta bruta media por hogar,86.190
2807904111,Renta bruta media por persona,33.093
2807904111,Renta neta media por hogar,64.492
2807904111,Renta neta media por persona,24.762
2807904112,Media de la renta por unidad de consumo,40.768
2807904112,Mediana de la renta por unidad de consumo,28.350
2807904112,Renta bruta media por hogar,79.443
2807904112,Renta bruta media por persona,35.790
2807904112,Renta neta media por hogar,60.356
2807904112,Renta neta media por persona,27.191
2807904113,Media de la renta por unidad de consumo,42.479
2807904113,Mediana de la renta por unidad de consumo,26.950
2807904113,Renta bruta media por hogar,88.113
2807904113,Renta bruta media por persona,38.888
2807904113,Renta neta media por hogar,62.823
2807904113,Renta neta media por persona,27.726
2807904114,Media de la renta por unidad de consumo,52.239
2807904114,Mediana de la renta por unidad de consumo,36.750
2807904114,Renta bruta media por hogar,133.380
2807904114,Renta bruta media por persona,47.029
2807904114,Renta neta media por hogar,91.933
2807904114,Renta neta media por persona,32.242
2807904115,Media de la renta por unidad de consumo,52.239
2807904115,Mediana de la renta por unidad de consumo,36.750
2807904115,Renta bruta media por hogar,133.380
2807904115,Renta bruta media por persona,47.029
2807904115,Renta neta media por hogar,91.933
2807904115,Renta neta media por persona,32.242
2807904116,Media de la renta por unidad de consumo,52.239
2807904116,Mediana de la renta por unidad de consumo,30.450
2807904116,Renta bruta media por hogar,133.380
2807904116,Renta bruta media por persona,47.029
2807904116,Renta neta media por hogar,91.933
2807904116,Renta neta media por persona,32.242
2807904117,Media de la renta por unidad de consumo,52.239
2807904117,Mediana de la renta por unidad de consumo,35.350
2807904117,Renta bruta media por hogar,133.380
2807904117,Renta bruta media por persona,47.029
2807904117,Renta neta media por hogar,91.933
2807904117,Renta neta media por persona,32.242
2807904118,Media de la renta por unidad de consumo,52.239
2807904118,Mediana de la renta por unidad de consumo,32.550
2807904118,Renta bruta media por hogar,133.380
2807904118,Renta bruta media por persona,47.029
2807904118,Renta neta media por hogar,91.933
2807904118,Renta neta media por persona,32.242
2807904119,Media de la renta por unidad de consumo,52.239
2807904119,Mediana de la renta por unidad de consumo,34.650
2807904119,Renta bruta media por hogar,133.380
2807904119,Renta bruta media por persona,47.029
2807904119,Renta neta media por hogar,91.582
2807904119,Renta neta media por persona,32.242
2807904120,Media de la renta por unidad de consumo,52.239
2807904120,Mediana de la renta por unidad de consumo,36.750
2807904120,Renta bruta media por hogar,133.380
2807904120,Renta bruta media por persona,47.029
2807904120,Renta neta media por hogar,91.933
2807904120,Renta neta media por persona,32.242
2807904121,Media de la renta por unidad de consumo,50.382
